source,target,weight,x,u,tau_F,tau_D
2,7081,17.04255965118713,1.0,0.19,1500.0,200.0
2,3161,17.04255965118713,1.0,0.19,1500.0,200.0
2,3201,17.04255965118713,1.0,0.19,1500.0,200.0
2,6257,17.04255965118713,1.0,0.19,1500.0,200.0
2,1833,17.04255965118713,1.0,0.19,1500.0,200.0
2,4001,17.04255965118713,1.0,0.19,1500.0,200.0
2,3985,17.04255965118713,1.0,0.19,1500.0,200.0
2,4937,17.04255965118713,1.0,0.19,1500.0,200.0
2,6289,17.04255965118713,1.0,0.19,1500.0,200.0
2,1713,17.04255965118713,1.0,0.19,1500.0,200.0
2,6073,17.04255965118713,1.0,0.19,1500.0,200.0
2,2873,17.04255965118713,1.0,0.19,1500.0,200.0
2,6649,17.04255965118713,1.0,0.19,1500.0,200.0
2,2585,17.04255965118713,1.0,0.19,1500.0,200.0
2,1273,17.04255965118713,1.0,0.19,1500.0,200.0
2,5321,17.04255965118713,1.0,0.19,1500.0,200.0
2,2329,17.04255965118713,1.0,0.19,1500.0,200.0
2,5801,17.04255965118713,1.0,0.19,1500.0,200.0
2,6841,17.04255965118713,1.0,0.19,1500.0,200.0
2,353,76.69151843034209,1.0,0.19,1500.0,200.0
2,4913,17.04255965118713,1.0,0.19,1500.0,200.0
2,7937,17.04255965118713,1.0,0.19,1500.0,200.0
2,6817,17.04255965118713,1.0,0.19,1500.0,200.0
2,1577,17.04255965118713,1.0,0.19,1500.0,200.0
2,2345,17.04255965118713,1.0,0.19,1500.0,200.0
2,7849,17.04255965118713,1.0,0.19,1500.0,200.0
2,7993,17.04255965118713,1.0,0.19,1500.0,200.0
2,5505,17.04255965118713,1.0,0.19,1500.0,200.0
2,5025,17.04255965118713,1.0,0.19,1500.0,200.0
2,1737,17.04255965118713,1.0,0.19,1500.0,200.0
2,3121,17.04255965118713,1.0,0.19,1500.0,200.0
2,5009,17.04255965118713,1.0,0.19,1500.0,200.0
2,6481,17.04255965118713,1.0,0.19,1500.0,200.0
2,1625,17.04255965118713,1.0,0.19,1500.0,200.0
2,5889,17.04255965118713,1.0,0.19,1500.0,200.0
2,1497,17.04255965118713,1.0,0.19,1500.0,200.0
2,3865,17.04255965118713,1.0,0.19,1500.0,200.0
2,4129,17.04255965118713,1.0,0.19,1500.0,200.0
2,7297,17.04255965118713,1.0,0.19,1500.0,200.0
2,2433,17.04255965118713,1.0,0.19,1500.0,200.0
2,6145,17.04255965118713,1.0,0.19,1500.0,200.0
2,2377,17.04255965118713,1.0,0.19,1500.0,200.0
2,1081,17.04255965118713,1.0,0.19,1500.0,200.0
2,6617,17.04255965118713,1.0,0.19,1500.0,200.0
2,5809,17.04255965118713,1.0,0.19,1500.0,200.0
2,3665,17.04255965118713,1.0,0.19,1500.0,200.0
2,5585,17.04255965118713,1.0,0.19,1500.0,200.0
2,2737,17.04255965118713,1.0,0.19,1500.0,200.0
2,5249,17.04255965118713,1.0,0.19,1500.0,200.0
2,2593,17.04255965118713,1.0,0.19,1500.0,200.0
2,4505,17.04255965118713,1.0,0.19,1500.0,200.0
2,913,17.04255965118713,1.0,0.19,1500.0,200.0
2,1945,17.04255965118713,1.0,0.19,1500.0,200.0
2,7233,17.04255965118713,1.0,0.19,1500.0,200.0
2,4809,17.04255965118713,1.0,0.19,1500.0,200.0
2,7481,17.04255965118713,1.0,0.19,1500.0,200.0
2,7521,17.04255965118713,1.0,0.19,1500.0,200.0
2,5689,17.04255965118713,1.0,0.19,1500.0,200.0
2,3273,17.04255965118713,1.0,0.19,1500.0,200.0
2,5369,17.04255965118713,1.0,0.19,1500.0,200.0
2,1329,17.04255965118713,1.0,0.19,1500.0,200.0
2,4953,17.04255965118713,1.0,0.19,1500.0,200.0
2,2977,17.04255965118713,1.0,0.19,1500.0,200.0
2,5881,17.04255965118713,1.0,0.19,1500.0,200.0
2,4385,17.04255965118713,1.0,0.19,1500.0,200.0
2,153,76.69151843034209,1.0,0.19,1500.0,200.0
2,249,76.69151843034209,1.0,0.19,1500.0,200.0
2,5961,17.04255965118713,1.0,0.19,1500.0,200.0
2,2257,17.04255965118713,1.0,0.19,1500.0,200.0
2,6865,17.04255965118713,1.0,0.19,1500.0,200.0
2,5289,17.04255965118713,1.0,0.19,1500.0,200.0
2,2609,17.04255965118713,1.0,0.19,1500.0,200.0
2,4337,17.04255965118713,1.0,0.19,1500.0,200.0
2,1825,17.04255965118713,1.0,0.19,1500.0,200.0
2,401,76.69151843034209,1.0,0.19,1500.0,200.0
2,1889,17.04255965118713,1.0,0.19,1500.0,200.0
2,7977,17.04255965118713,1.0,0.19,1500.0,200.0
2,3209,17.04255965118713,1.0,0.19,1500.0,200.0
2,4457,17.04255965118713,1.0,0.19,1500.0,200.0
2,5169,17.04255965118713,1.0,0.19,1500.0,200.0
2,2297,17.04255965118713,1.0,0.19,1500.0,200.0
2,6137,17.04255965118713,1.0,0.19,1500.0,200.0
2,113,76.69151843034209,1.0,0.19,1500.0,200.0
2,6641,17.04255965118713,1.0,0.19,1500.0,200.0
2,2033,17.04255965118713,1.0,0.19,1500.0,200.0
2,1129,17.04255965118713,1.0,0.19,1500.0,200.0
